,datetime,average_temperature_C,total_net_AC_voltage_V,total_time_run_total_h,total_todays_energy_kWh,total_Export Energy,total_last_active_fault,total_yesterdays_energy_kWh,average_average_cosphii_percent,total_Accumulated Export Energy,total_output_current_A,total_output_power_kW,total_time_run_today_h,total_time_run_yesterday_h,total_energy_counter_MWh,total_DC_voltage_DCV,total_net_frequency_Hz,total_grid_connections,WMS 01 ambient_temperature,WMS 01 irradiance,WMS 01 wind_speed,hour
1472,2024-08-11 05:20:00,0.0,0.0,84831.0,33710.0,0.0,146.0,31770.0,0.0,0.0,0.0,0.0,25.0,24.0,59354.6,0.0,0.0,27317.0,26.0,0.0,7.0,5.0
1473,2024-08-11 05:30:00,0.0,0.0,84831.0,33710.0,0.0,146.0,31770.0,0.0,0.0,0.0,0.0,25.0,24.0,59354.6,0.0,0.0,27317.0,26.0,0.0,9.0,5.0
1474,2024-08-11 05:40:00,0.0,0.0,84831.0,33710.0,0.0,146.0,31770.0,0.0,0.0,0.0,0.0,25.0,24.0,59354.6,0.0,0.0,27317.0,25.0,0.0,6.0,5.0
1475,2024-08-11 05:50:00,0.0,0.0,84831.0,33710.0,0.0,146.0,31770.0,0.0,0.0,0.0,0.0,25.0,24.0,59354.6,0.0,0.0,27317.0,25.0,0.0,9.0,5.0
1476,2024-08-11 06:00:00,30.0,4.0,84831.0,0.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,0.0,25.0,59354.6,1486.0,130.872,27317.0,25.0,0.0,9.0,6.0
1477,2024-08-11 06:10:00,34.666666666666664,1029.0,84831.0,0.0,0.0,0.0,33710.0,0.656494140625,0.0,20.0,1.0,0.0,25.0,59354.6,1666.0,181.608,27319.0,26.0,0.0,14.0,6.0
1478,2024-08-11 06:20:00,34.333333333333336,1029.0,84831.0,0.0,0.0,0.0,33710.0,0.9847412109375,0.0,32.0,44.0,0.0,25.0,59354.6,1645.0,181.608,27320.0,26.0,13.0,9.0,6.0
1479,2024-08-11 06:30:00,35.333333333333336,1025.0,84831.0,40.0,0.0,0.0,33710.0,0.9847412109375,0.0,36.0,93.0,0.0,25.0,59354.6,1874.0,181.608,27320.0,25.0,27.0,11.0,6.0
1480,2024-08-11 06:40:00,36.333333333333336,1023.0,84831.0,120.0,0.0,0.0,33710.0,0.9847412109375,0.0,45.0,173.0,0.0,25.0,59354.6,1877.0,181.608,27320.0,26.0,47.0,5.0,6.0
1481,2024-08-11 06:50:00,38.0,1017.0,84832.0,230.0,0.0,0.0,33710.0,0.9847412109375,0.0,55.0,233.0,0.0,25.0,59354.6,1936.0,181.608,27320.0,26.0,62.0,8.0,6.0
1482,2024-08-11 07:00:00,42.333333333333336,1016.0,84832.0,410.0,0.0,0.0,33710.0,0.9847412109375,0.0,92.0,455.0,0.0,25.0,59354.6,2090.0,181.608,27320.0,25.0,100.0,5.0,7.0
1483,2024-08-11 07:10:00,45.666666666666664,1022.0,84832.0,720.0,100.0,0.0,33710.0,0.9847412109375,200.0,148.0,754.0,0.0,25.0,59354.8,2040.0,181.608,27321.0,26.0,153.0,9.0,7.0
1484,2024-08-11 07:20:00,52.333333333333336,1023.0,84833.0,1220.0,0.0,0.0,33710.0,0.9847412109375,300.0,191.0,1002.0,1.0,25.0,59354.899999999994,2088.0,181.608,27321.0,26.0,183.0,6.0,7.0
1485,2024-08-11 07:30:00,51.666666666666664,1036.0,84833.0,1790.0,0.0,0.0,33710.0,0.9847412109375,500.0,236.0,1249.0,1.0,25.0,59355.1,2055.0,181.608,27322.0,26.0,209.0,8.0,7.0
1486,2024-08-11 07:40:00,57.666666666666664,1042.0,84833.0,2560.0,100.0,0.0,33710.0,0.9847412109375,800.0,295.0,1584.0,1.0,25.0,59355.399999999994,2015.0,181.608,27322.0,27.0,255.0,20.0,7.0
1487,2024-08-11 07:50:00,54.5,1046.0,84835.0,3275.0,100.0,0.0,33710.0,0.9847412109375,1000.0,337.5,1815.0,1.0,25.0,59355.59999999999,2000.0,181.608,27322.0,27.0,303.0,23.0,7.0
1488,2024-08-11 08:00:00,42.333333333333336,1038.0,84835.0,3770.0,0.0,0.0,33710.0,0.9847412109375,1200.0,137.0,688.0,1.0,25.0,59355.8,2017.0,181.608,27322.0,27.0,205.0,16.0,8.0
1489,2024-08-11 08:10:00,42.333333333333336,1052.0,84835.0,4030.0,100.0,0.0,33710.0,0.9847412109375,1300.0,105.0,539.0,2.0,25.0,59355.9,2182.0,181.608,27323.0,27.0,204.0,11.0,8.0
1490,2024-08-11 08:20:00,46.333333333333336,1056.0,84836.0,4520.0,0.0,0.0,33710.0,0.9847412109375,1400.0,135.0,694.0,3.0,25.0,59356.00000000001,2027.0,181.608,27324.0,27.0,216.0,13.0,8.0
1491,2024-08-11 08:30:00,48.0,1051.0,84836.0,5070.0,0.0,0.0,33710.0,0.9847412109375,1500.0,146.0,753.0,4.0,25.0,59356.1,2031.0,181.608,27324.0,27.0,233.0,9.0,8.0
1492,2024-08-11 08:40:00,49.666666666666664,1050.0,84836.0,5630.0,0.0,0.0,33710.0,0.9847412109375,1700.0,157.0,827.0,4.0,25.0,59356.3,2038.0,181.608,27324.0,27.0,240.0,15.0,8.0
1493,2024-08-11 08:50:00,53.0,1046.0,84837.0,6260.0,0.0,0.0,33710.0,0.9847412109375,1800.0,182.0,972.0,4.0,25.0,59356.399999999994,2035.0,181.608,27324.0,27.0,246.0,8.0,8.0
1494,2024-08-11 09:00:00,53.666666666666664,1066.0,84838.0,6970.0,0.0,0.0,33710.0,0.9847412109375,2000.0,249.0,1376.0,4.0,25.0,59356.6,2009.0,181.608,27324.0,27.0,306.0,7.0,9.0
1495,2024-08-11 09:10:00,57.0,1069.0,84838.0,7760.0,0.0,0.0,33710.0,0.9847412109375,2300.0,475.0,2674.0,5.0,25.0,59356.899999999994,1909.0,181.608,27324.0,28.0,642.0,17.0,9.0
1496,2024-08-11 09:20:00,53.333333333333336,1064.0,84839.0,8480.0,0.0,0.0,33710.0,0.9847412109375,2600.0,414.0,2278.0,6.0,25.0,59357.2,1947.0,181.608,27324.0,28.0,418.0,15.0,9.0
1497,2024-08-11 09:30:00,62.44444444444445,1060.3333333333333,84839.0,9390.0,100.0,0.0,33710.0,0.9847412109375,3200.0,499.0,2783.6666666666665,7.0,25.0,59357.8,1832.0,181.608,27324.0,29.0,672.0,11.0,9.0
1498,2024-08-11 09:40:00,60.666666666666664,1059.0,84839.0,10270.0,0.0,0.0,33710.0,0.9847412109375,3500.0,453.0,2520.0,7.0,25.0,59358.1,1847.0,181.608,27324.0,29.0,481.0,14.0,9.0
1499,2024-08-11 09:50:00,63.666666666666664,1069.0,84840.0,11130.0,100.0,0.0,33710.0,0.9847412109375,4100.0,513.0,2885.0,7.0,25.0,59358.7,1853.0,181.608,27324.0,29.0,753.0,13.0,9.0
1500,2024-08-11 10:00:00,63.833333333333336,1060.5,84841.0,11955.0,0.0,0.0,33710.0,0.9847412109375,4400.0,501.5,2801.5,7.0,25.0,59359.05,1834.5,181.608,27324.0,29.0,740.0,11.0,10.0
1501,2024-08-11 10:10:00,64.0,1066.6666666666667,84841.0,12886.666666666668,100.0,0.0,33710.0,0.9847412109375,4900.0,486.33333333333337,2715.0,8.0,25.0,59359.566666666666,1836.3333333333337,181.608,27324.0,30.0,757.0,19.0,10.0
1502,2024-08-11 10:20:00,62.666666666666664,1066.0,84842.0,13720.0,0.0,0.0,33710.0,0.9847412109375,5300.0,503.0,2832.0,9.0,25.0,59359.899999999994,1842.0,181.608,27324.0,30.0,790.0,16.0,10.0
1503,2024-08-11 10:30:00,62.666666666666664,1062.5,84842.0,14610.0,100.0,0.0,33710.0,0.9847412109375,5800.0,465.5,2584.0,10.0,25.0,59360.4,1819.0,181.608,27324.0,30.0,787.0,19.0,10.0
1504,2024-08-11 10:40:00,69.66666666666667,1065.0,84842.0,15480.0,0.0,0.0,33710.0,0.9847412109375,6200.0,568.0,3214.0,10.0,25.0,59360.8,1810.0,181.608,27324.0,30.0,933.0,14.0,10.0
1505,2024-08-11 10:50:00,65.0,1060.0,84843.0,16390.0,100.0,0.0,33710.0,0.9847412109375,6700.0,493.0,2740.0,10.0,25.0,59361.3,1786.0,181.608,27324.0,30.0,964.0,17.0,10.0
1506,2024-08-11 11:00:00,61.111111111111114,1061.3333333333333,84844.0,17026.666666666668,100.0,0.0,33710.0,0.9847412109375,7000.0,448.0,2496.666666666667,10.0,25.0,59361.66666666667,1864.3333333333337,181.608,27324.0,30.0,959.0,17.0,11.0
1507,2024-08-11 11:10:00,67.33333333333333,1067.0,84844.0,17610.0,0.0,0.0,33710.0,0.9847412109375,7200.0,584.0,3300.0,11.0,25.0,59361.8,1879.0,181.608,27324.0,30.0,971.0,21.0,11.0
1508,2024-08-11 11:20:00,69.0,1065.0,84845.0,18470.0,100.0,0.0,33710.0,0.9847412109375,7800.0,474.0,2658.0,12.0,25.0,59362.4,1843.0,181.608,27324.0,30.0,638.0,23.0,11.0
1509,2024-08-11 11:30:00,66.66666666666667,1066.0,84845.0,19420.0,100.0,0.0,33710.0,0.9847412109375,8200.0,565.0,3184.0,13.0,25.0,59362.8,1854.0,181.608,27324.0,31.0,968.0,16.0,11.0
1510,2024-08-11 11:40:00,55.0,1062.0,84845.0,20180.0,0.0,0.0,33710.0,0.9847412109375,8600.0,466.0,2597.0,13.0,25.0,59363.2,1869.0,181.608,27324.0,31.0,853.0,27.0,11.0
1511,2024-08-11 11:50:00,58.666666666666664,1048.0,84846.0,21070.0,0.0,0.0,33710.0,0.9847412109375,9000.0,237.0,1251.0,13.0,25.0,59363.600000000006,1772.0,181.608,27324.0,31.0,362.0,25.0,11.0
1512,2024-08-11 12:00:00,71.44444444444444,1064.0,84847.0,22016.666666666668,100.0,0.0,33710.0,0.9847412109375,9500.0,549.3333333333334,3101.0,13.0,25.0,59364.16666666667,1816.6666666666663,181.608,27324.0,31.0,984.0,24.0,12.0
1513,2024-08-11 12:10:00,59.666666666666664,1063.0,84847.0,22860.0,0.0,0.0,33710.0,0.9847412109375,9900.0,398.0,2206.0,14.0,25.0,59364.5,1828.0,181.608,27324.0,31.0,630.0,22.0,12.0
1514,2024-08-11 12:20:00,63.0,1060.0,84848.0,23720.0,200.0,0.0,33710.0,0.9847412109375,10500.0,328.0,1813.0,15.0,25.0,59365.100000000006,1753.0,181.608,27324.0,31.0,456.0,25.0,12.0
1515,2024-08-11 12:30:00,62.0,1050.0,84848.0,24420.0,0.0,0.0,33710.0,0.9847412109375,10800.0,334.0,1796.0,16.0,25.0,59365.4,1838.0,181.608,27324.0,32.0,540.0,18.0,12.0
1516,2024-08-11 12:40:00,64.66666666666667,1053.0,84848.0,25200.0,0.0,0.0,33710.0,0.9847412109375,11100.0,353.0,1920.0,16.0,25.0,59365.7,1785.0,181.608,27324.0,32.0,557.0,21.0,12.0
1517,2024-08-11 12:50:00,70.0,1069.5,84849.0,26085.0,0.0,0.0,33710.0,0.9847412109375,11600.0,545.5,3084.5,16.0,25.0,59366.2,1789.0,181.608,27324.0,32.0,998.0,26.0,12.0
1518,2024-08-11 13:00:00,52.666666666666664,1059.0,84850.0,26810.0,100.0,0.0,33710.0,0.9847412109375,12000.0,257.0,1376.0,16.0,25.0,59366.600000000006,1801.0,181.608,27324.0,31.0,354.0,22.0,13.0
1519,2024-08-11 13:10:00,64.33333333333333,1075.0,84850.0,27640.0,0.0,0.0,33710.0,0.9847412109375,12300.0,482.0,2701.0,17.0,25.0,59366.9,1828.0,181.608,27324.0,31.0,866.0,17.0,13.0
1520,2024-08-11 13:20:00,59.0,1070.0,84851.0,28380.0,100.0,0.0,33710.0,0.9847412109375,12800.0,498.0,2793.0,18.0,25.0,59367.399999999994,1845.0,181.608,27324.0,32.0,854.0,19.0,13.0
1521,2024-08-11 13:30:00,69.33333333333333,1067.0,84851.0,29290.0,100.0,0.0,33710.0,0.9847412109375,13200.0,505.0,2858.0,19.0,25.0,59367.8,1777.0,181.608,27324.0,32.0,952.0,17.0,13.0
1522,2024-08-11 13:40:00,64.66666666666667,1047.0,84851.0,30030.0,0.0,0.0,33710.0,0.9847412109375,13500.0,280.0,1474.0,19.0,25.0,59368.100000000006,1778.0,181.608,27324.0,32.0,671.0,18.0,13.0
1523,2024-08-11 13:50:00,67.66666666666667,1063.0,84852.0,30900.0,0.0,0.0,33710.0,0.9847412109375,14000.0,512.0,2876.0,19.0,25.0,59368.600000000006,1768.0,181.608,27324.0,32.0,891.0,19.0,13.0
1524,2024-08-11 14:00:00,64.66666666666667,1062.0,84853.0,31750.0,100.0,0.0,33710.0,0.9847412109375,14400.0,465.0,2590.0,19.0,25.0,59369.0,1778.0,181.608,27324.0,32.0,780.0,14.0,14.0
1525,2024-08-11 14:10:00,67.0,1077.0,84853.0,32610.0,0.0,0.0,33710.0,0.9847412109375,14900.0,514.0,2930.0,20.0,25.0,59369.5,1770.0,181.608,27324.0,33.0,894.0,18.0,14.0
1526,2024-08-11 14:20:00,63.666666666666664,1048.0,84854.0,33550.0,100.0,0.0,33710.0,0.9847412109375,15400.0,247.0,1289.0,21.0,25.0,59370.0,1741.0,181.608,27324.0,32.0,521.0,10.0,14.0
1527,2024-08-11 14:30:00,65.0,1052.0,84854.0,34300.0,100.0,0.0,33710.0,0.9847412109375,15800.0,378.0,2030.0,22.0,25.0,59370.399999999994,1792.0,181.608,27324.0,33.0,757.0,16.0,14.0
1528,2024-08-11 14:40:00,66.66666666666667,1060.0,84854.0,35030.0,0.0,0.0,33710.0,0.9847412109375,16100.0,494.0,2750.0,22.0,25.0,59370.7,1809.0,181.608,27324.0,32.0,796.0,7.0,14.0
1529,2024-08-11 14:50:00,50.333333333333336,1039.0,84855.0,35770.0,0.0,0.0,33710.0,0.9847412109375,16400.0,187.0,927.0,22.0,25.0,59371.0,1764.0,181.608,27324.0,32.0,264.0,16.0,14.0
1530,2024-08-11 15:00:00,67.66666666666667,1058.0,84856.0,36480.0,0.0,0.0,33710.0,0.9847412109375,16700.0,512.0,2865.0,22.0,25.0,59371.3,1807.0,181.608,27324.0,33.0,763.0,0.0,15.0
1531,2024-08-11 15:10:00,67.33333333333333,1063.0,84856.0,37330.0,0.0,0.0,33710.0,0.9847412109375,17300.0,490.0,2741.0,23.0,25.0,59371.899999999994,1809.0,181.608,27324.0,32.0,732.0,19.0,15.0
1532,2024-08-11 15:20:00,70.0,1033.0,84857.0,38170.0,0.0,0.0,33710.0,0.9847412109375,17600.0,540.0,2948.0,24.0,25.0,59372.25,1774.5,181.608,27324.0,33.0,785.0,22.0,15.0
1533,2024-08-11 15:30:00,58.0,1023.0,84857.0,38660.0,0.0,0.0,33710.0,0.9847412109375,17900.0,308.0,1609.0,25.0,25.0,59372.5,1895.0,181.608,27324.0,32.0,435.0,13.0,15.0
1534,2024-08-11 15:40:00,59.0,1036.5,84857.0,39270.0,0.0,0.0,33710.0,0.9847412109375,18200.0,368.0,1964.0,25.0,25.0,59372.8,1844.0,181.608,27324.0,33.0,510.0,7.0,15.0
1535,2024-08-11 15:50:00,52.0,1030.0,84858.0,39640.0,0.0,0.0,33710.0,0.9847412109375,18400.0,213.0,1124.0,25.0,25.0,59373.0,1966.0,181.608,27324.0,32.0,257.0,11.0,15.0
1536,2024-08-11 16:00:00,60.0,1042.0,84859.0,40370.0,0.0,0.0,33710.0,0.9847412109375,18800.0,399.0,2138.0,25.0,25.0,59373.399999999994,1891.0,181.608,27324.0,32.0,502.0,15.0,16.0
1537,2024-08-11 16:10:00,57.666666666666664,1042.0,84859.0,40920.0,200.0,0.0,33710.0,0.9847412109375,19100.0,385.0,2069.0,26.0,25.0,59373.7,1904.0,181.608,27324.0,32.0,452.0,17.0,16.0
1538,2024-08-11 16:20:00,59.0,1040.0,84860.0,41610.0,100.0,0.0,33710.0,0.9847412109375,19400.0,352.0,1885.0,27.0,25.0,59374.0,1875.0,181.608,27324.0,32.0,422.0,20.0,16.0
1539,2024-08-11 16:30:00,54.333333333333336,1041.0,84860.0,42190.0,200.0,0.0,33710.0,0.9847412109375,19700.0,334.0,1777.0,28.0,25.0,59374.3,1902.0,181.608,27324.0,32.0,363.0,18.0,16.0
1540,2024-08-11 16:40:00,58.0,1038.5,84860.0,42870.0,100.0,0.0,33710.0,0.9847412109375,20000.0,320.5,1692.0,28.0,25.0,59374.600000000006,1905.0,181.608,27324.0,32.0,347.0,18.0,16.0
1541,2024-08-11 16:50:00,53.666666666666664,1037.0,84861.0,43360.0,0.0,0.0,33710.0,0.9847412109375,20100.0,270.0,1402.0,28.0,25.0,59374.7,1938.0,181.608,27324.0,32.0,292.0,19.0,16.0
1542,2024-08-11 17:00:00,53.0,1044.0,84862.0,43840.0,0.0,0.0,33710.0,0.9847412109375,20300.0,276.0,1432.0,28.0,25.0,59374.899999999994,1973.0,181.608,27324.0,32.0,294.0,13.0,17.0
1543,2024-08-11 17:10:00,53.0,1054.5,84862.0,44330.0,0.0,0.0,33710.0,0.9847412109375,20600.0,273.0,1438.0,29.0,25.0,59375.2,1950.0,181.608,27324.0,32.0,284.0,15.0,17.0
1544,2024-08-11 17:20:00,47.666666666666664,1050.0,84863.0,44770.0,0.0,0.0,33710.0,0.9847412109375,20800.0,182.0,910.0,30.0,25.0,59375.4,1949.0,181.608,27324.0,32.0,196.0,11.0,17.0
1545,2024-08-11 17:30:00,46.0,1046.0,84863.0,45100.0,0.0,0.0,33710.0,0.9847412109375,20900.0,113.0,554.0,31.0,25.0,59375.5,1977.0,181.608,27324.0,32.0,133.0,15.0,17.0
1546,2024-08-11 17:40:00,50.333333333333336,1039.0,84863.0,45530.0,0.0,0.0,33710.0,0.9847412109375,21000.0,103.0,520.0,31.0,25.0,59375.6,2032.0,181.608,27324.0,32.0,129.0,14.0,17.0
1547,2024-08-11 17:50:00,47.666666666666664,1038.0,84864.0,45890.0,0.0,0.0,33710.0,0.9847412109375,21100.0,85.0,403.0,31.0,25.0,59375.7,2034.0,181.608,27324.0,32.0,105.0,10.0,17.0
1548,2024-08-11 18:00:00,51.0,1042.0,84865.0,46270.0,0.0,0.0,33710.0,0.9847412109375,21200.0,66.0,313.0,31.0,25.0,59375.8,2004.0,181.608,27324.0,31.0,79.0,10.0,18.0
1549,2024-08-11 18:10:00,44.0,4.0,84865.0,46550.0,0.0,216.0,33710.0,0.0,21200.0,0.0,0.0,32.0,25.0,59375.8,2283.0,124.472,27324.0,31.0,59.0,6.0,18.0
1550,2024-08-11 18:20:00,41.666666666666664,4.0,84865.0,46550.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,32.0,25.0,59375.8,2247.0,117.172,27324.0,31.0,43.0,11.0,18.0
1551,2024-08-11 18:30:00,41.333333333333336,1054.0,84865.0,46580.0,0.0,0.0,33710.0,0.9847412109375,21200.0,33.0,46.0,33.0,25.0,59375.8,1783.0,181.608,27325.0,31.0,14.0,1.0,18.0
1552,2024-08-11 18:40:00,41.0,1055.0,84865.0,46590.0,0.0,0.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,1896.0,181.608,27325.0,30.0,0.0,0.0,18.0
1553,2024-08-11 18:50:00,41.333333333333336,4.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,1240.0,173.808,27325.0,30.0,0.0,2.0,18.0
1554,2024-08-11 19:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,30.0,0.0,3.0,19.0
1555,2024-08-11 19:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,30.0,0.0,7.0,19.0
1556,2024-08-11 19:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,30.0,0.0,1.0,19.0
1557,2024-08-11 19:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,30.0,0.0,2.0,19.0
1558,2024-08-11 19:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,0.0,19.0
1559,2024-08-11 19:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,3.0,19.0
1560,2024-08-11 20:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,2.0,20.0
1561,2024-08-11 20:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,3.0,20.0
1562,2024-08-11 20:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,4.0,20.0
1563,2024-08-11 20:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,29.0,0.0,3.0,20.0
1564,2024-08-11 20:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,1.0,20.0
1565,2024-08-11 20:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,2.0,20.0
1566,2024-08-11 21:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,21.0
1567,2024-08-11 21:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,21.0
1568,2024-08-11 21:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,21.0
1569,2024-08-11 21:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,3.0,21.0
1570,2024-08-11 21:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,3.0,21.0
1571,2024-08-11 21:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,21.0
1572,2024-08-11 22:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,22.0
1573,2024-08-11 22:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,0.0,22.0
1574,2024-08-11 22:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,28.0,0.0,2.0,22.0
1575,2024-08-11 22:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,4.0,22.0
1576,2024-08-11 22:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,4.0,22.0
1577,2024-08-11 22:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,6.0,22.0
1578,2024-08-11 23:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,2.0,23.0
1579,2024-08-11 23:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,3.0,23.0
1580,2024-08-11 23:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,3.0,23.0
1581,2024-08-11 23:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,2.0,23.0
1582,2024-08-11 23:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,4.0,23.0
1583,2024-08-11 23:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,21200.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,6.0,23.0
1584,2024-08-12 00:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,5.0,0.0
1585,2024-08-12 00:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,4.0,0.0
1586,2024-08-12 00:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,4.0,0.0
1587,2024-08-12 00:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,3.0,0.0
1588,2024-08-12 00:40:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,5.0,0.0
1589,2024-08-12 00:50:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,7.0,0.0
1590,2024-08-12 01:00:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,8.0,1.0
1591,2024-08-12 01:10:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,12.0,1.0
1592,2024-08-12 01:20:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,5.0,1.0
1593,2024-08-12 01:30:00,0.0,0.0,84865.0,46590.0,0.0,219.0,33710.0,0.0,0.0,0.0,0.0,33.0,25.0,59375.8,0.0,0.0,27325.0,27.0,0.0,6.0,1.0
