total_Accumulated Export Energy,total_grid_connections,total_net_frequency_Hz,average_average_cosphii_percent,total_time_run_today_h,total_last_active_fault,total_output_power_kW,average_temperature_C,total_todays_energy_kWh,total_DC_voltage_DCV,total_yesterdays_energy_kWh,total_net_AC_voltage_V,total_time_run_yesterday_h,total_Export Energy,total_time_run_total_h,total_output_current_A,total_energy_counter_MWh,WMS 01 ambient_temperature,WMS 01 irradiance,WMS 01 wind_speed,hour
5500.0,27647.0,181.608,0.9847412109375,7.0,0.0,1343.0,45.0,7750.0,1953.0,15180.0,1047.0,11.0,0.0,85533.0,254.0,59822.8,29.0,403.0,23.0,12.0
5700.0,27647.0,181.608,0.9847412109375,7.0,0.0,1144.0,42.333333333333336,8110.0,1944.0,15180.0,1053.0,11.0,0.0,85534.0,220.0,59823.0,28.0,339.0,21.0,12.0
5900.0,27647.0,181.608,0.9847412109375,7.0,0.0,1075.0,41.0,8410.0,1980.0,15180.0,1056.0,11.0,0.0,85534.0,205.0,59823.200000000004,28.0,307.0,20.0,13.0
6100.0,27647.0,181.608,0.9847412109375,9.0,0.0,1131.0,41.666666666666664,8720.0,1993.0,15180.0,1058.0,11.0,0.0,85534.0,217.0,59823.399999999994,28.0,333.0,21.0,13.0
6200.0,27647.0,181.608,0.9847412109375,9.0,0.0,998.0,40.666666666666664,9010.0,1975.0,15180.0,1059.0,11.0,0.0,85534.0,194.0,59823.5,28.0,299.0,18.0,13.0
6400.0,27647.0,181.608,0.9847412109375,9.0,0.0,965.0,40.0,9280.0,1988.0,15180.0,1059.0,11.0,0.0,85535.0,186.0,59823.700000000004,28.0,290.0,18.0,13.0
6500.0,27647.0,181.608,0.9847412109375,9.0,0.0,1041.0,40.666666666666664,9560.0,2004.0,15180.0,1061.0,11.0,0.0,85535.0,198.0,59823.799999999996,28.0,326.0,19.0,13.0
6800.0,27647.0,181.608,0.9847412109375,9.0,0.0,1173.0,41.666666666666664,9870.0,2008.0,15180.0,1065.0,11.0,0.0,85536.0,221.0,59824.100000000006,28.0,368.0,19.0,13.0
7000.0,27647.0,181.608,0.9847412109375,9.0,0.0,1007.0,40.333333333333336,10160.0,1992.0,15180.0,1071.0,11.0,0.0,85536.0,193.0,59824.3,28.0,326.0,23.0,14.0
7100.0,27647.0,181.608,0.9847412109375,11.0,0.0,1088.0,40.666666666666664,10440.0,2005.0,15180.0,1068.0,11.0,0.0,85536.0,206.0,59824.399999999994,28.0,363.0,22.0,14.0
7300.0,27647.0,181.608,0.9847412109375,11.0,0.0,1920.5,47.666666666666664,10850.0,1954.0,15180.0,1072.5,11.0,0.0,85536.0,344.0,59824.65,28.0,622.0,13.0,14.0
7600.0,27647.0,181.608,0.9847412109375,11.0,0.0,1067.0,42.0,11240.0,1943.0,15180.0,1035.0,11.0,0.0,85537.0,208.0,59824.899999999994,28.0,369.0,20.0,14.0
7700.0,27647.0,181.608,0.9847412109375,11.0,0.0,753.0,38.666666666666664,11490.0,1956.0,15180.0,1027.0,11.0,0.0,85537.0,155.0,59825.0,28.0,281.0,17.0,14.0
7800.0,27648.0,181.608,0.9847412109375,11.0,0.0,907.0,43.333333333333336,11690.0,1975.0,15180.0,1031.0,11.0,0.0,85537.0,172.0,59825.1,28.0,314.0,16.0,14.0
8000.0,27648.0,181.608,0.9847412109375,11.0,0.0,937.0,45.0,11960.0,1984.0,15180.0,1031.0,11.0,0.0,85537.0,176.0,59825.299999999996,28.0,321.0,21.0,15.0
8100.0,27648.0,181.608,0.9847412109375,12.0,0.0,808.0,44.666666666666664,12210.0,1988.0,15180.0,1028.0,11.0,0.0,85537.0,155.0,59825.399999999994,28.0,286.0,9.0,15.0
8300.0,27648.0,181.608,0.9847412109375,12.0,0.0,876.0,45.333333333333336,12440.0,1984.0,15180.0,1037.0,11.0,0.0,85537.0,164.0,59825.600000000006,28.0,304.0,18.0,15.0
8400.0,27648.0,181.608,0.9847412109375,12.0,0.0,708.0,44.333333333333336,12680.0,1969.0,15180.0,1043.0,11.0,0.0,85538.0,135.0,59825.7,28.0,238.0,19.0,15.0
8500.0,27648.0,181.608,0.9847412109375,12.0,0.0,509.0,42.666666666666664,12840.0,1967.0,15180.0,1034.0,11.0,0.0,85538.0,103.0,59825.8,28.0,185.0,17.0,15.0
8600.0,27648.0,181.608,0.9847412109375,12.0,0.0,382.0,45.0,12980.0,1977.0,15180.0,1029.0,11.0,0.0,85538.0,79.0,59825.899999999994,28.0,138.0,17.0,15.0
8700.0,27648.0,181.608,0.9847412109375,12.0,0.0,345.0,43.666666666666664,13180.0,1942.0,15180.0,1039.0,11.0,0.0,85538.0,72.0,59826.0,28.0,114.0,15.0,16.0
8700.0,27648.0,181.608,0.9847412109375,13.0,0.0,382.0,45.0,13390.0,1965.0,15180.0,1033.0,11.0,0.0,85538.0,78.0,59826.0,28.0,130.0,19.0,16.0
8700.0,27648.0,181.608,0.9847412109375,13.0,0.0,296.0,44.333333333333336,13580.0,1938.0,15180.0,1031.0,11.0,0.0,85538.0,64.0,59826.0,28.0,98.0,14.0,16.0
8800.0,27648.0,181.608,0.9847412109375,13.0,0.0,328.0,45.0,13750.0,1937.0,15180.0,1029.0,11.0,0.0,85539.0,69.0,59826.1,28.0,103.0,10.0,16.0
8900.0,27648.0,181.608,0.9847412109375,13.0,0.0,331.0,45.666666666666664,13940.0,1961.0,15180.0,1010.0,11.0,0.0,85539.0,71.0,59826.200000000004,28.0,105.0,8.0,16.0
9000.0,27648.0,181.608,0.9847412109375,13.0,0.0,271.0,44.0,14110.0,1940.5,15180.0,1010.0,11.0,0.0,85539.0,60.0,59826.3,27.0,82.0,9.0,16.0
9000.0,27648.0,181.608,0.9847412109375,13.0,0.0,249.0,43.0,14260.0,1933.0,15180.0,1024.0,11.0,0.0,85539.0,57.0,59826.3,27.0,76.0,16.0,17.0
9000.0,27648.0,181.608,0.9847412109375,14.0,0.0,231.0,43.0,14400.0,1915.0,15180.0,1031.0,11.0,0.0,85539.0,54.0,59826.3,27.0,70.0,10.0,17.0
9000.0,27648.0,181.608,0.9847412109375,14.0,0.0,234.0,43.333333333333336,14530.0,1932.0,15180.0,1031.0,11.0,0.0,85539.0,54.0,59826.3,27.0,69.0,10.0,17.0
9000.0,27648.0,181.608,0.9847412109375,14.0,0.0,224.0,44.0,14660.0,1900.0,15180.0,1027.0,11.0,0.0,85540.0,54.0,59826.3,27.0,64.0,11.0,17.0
9100.0,27648.0,181.608,0.9847412109375,14.0,0.0,198.0,44.0,14780.0,1910.0,15180.0,1026.0,11.0,0.0,85540.0,50.0,59826.399999999994,27.0,56.0,6.0,17.0
9200.0,27648.0,181.608,0.9847412109375,14.0,0.0,113.0,41.333333333333336,14870.0,1868.0,15180.0,1044.0,11.0,0.0,85540.0,39.0,59826.5,27.0,33.0,8.0,17.0
9200.0,27648.0,181.608,0.9847412109375,14.0,0.0,46.0,40.666666666666664,14920.0,1773.0,15180.0,1032.0,11.0,0.0,85540.0,33.0,59826.5,27.0,14.0,10.0,18.0
9200.0,27648.0,181.608,0.9847412109375,15.0,0.0,11.0,41.0,14930.0,1703.0,15180.0,1031.0,11.0,0.0,85540.0,33.0,59826.5,27.0,3.0,10.0,18.0
9200.0,27649.0,181.608,0.9847412109375,15.0,0.0,5.0,42.333333333333336,14930.0,1547.0,15180.0,1038.0,11.0,0.0,85540.0,31.0,59826.5,27.0,0.0,6.0,18.0
9200.0,27649.0,125.67200000000001,0.0,15.0,219.0,0.0,0.0,14930.0,568.0,15180.0,17.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,6.0,18.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,4.0,18.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,3.0,18.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,4.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,3.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,3.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,6.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,6.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,15.0,19.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,18.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,23.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,13.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,26.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,17.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,27.0,0.0,15.0,20.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,22.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,13.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,21.0,21.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,15.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,17.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,11.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,14.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,15.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,14.0,22.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,23.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,20.0,23.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,15.0,23.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,19.0,23.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,20.0,23.0
9200.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,19.0,23.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,17.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,11.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,19.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,15.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,18.0,0.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,13.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,16.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,26.0,0.0,19.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,14.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,11.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,12.0,1.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,15.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,18.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,16.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,15.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,25.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,20.0,2.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,21.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,18.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,16.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,25.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,18.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,28.0,3.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,24.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,20.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,14.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,14.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,15.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,18.0,4.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,21.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,17.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,14.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,19.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,9.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,25.0,0.0,14.0,5.0
0.0,27649.0,0.0,0.0,15.0,219.0,0.0,0.0,14930.0,0.0,15180.0,0.0,11.0,0.0,85540.0,0.0,59826.5,24.0,0.0,14.0,6.0
0.0,27649.0,181.608,0.3282470703125,0.0,0.0,2.0,25.666666666666668,0.0,1674.0,14930.0,1024.0,15.0,0.0,85540.0,10.0,59826.5,25.0,0.0,10.0,6.0
0.0,27649.0,181.608,0.9847412109375,0.0,0.0,10.0,27.333333333333332,0.0,1525.0,14930.0,1018.0,15.0,0.0,85540.0,30.0,59826.5,24.0,3.0,10.0,6.0
0.0,27649.0,181.608,0.9847412109375,0.0,0.0,50.0,28.333333333333332,0.0,1704.0,14930.0,1022.0,15.0,0.0,85540.0,33.0,59826.5,24.0,15.0,7.0,6.0
0.0,27649.0,181.608,0.9847412109375,0.0,0.0,98.0,29.666666666666668,0.0,1793.0,14930.0,1008.0,15.0,0.0,85540.0,38.0,59826.5,24.0,31.0,8.0,6.0
100.0,27649.0,181.608,0.9847412109375,0.0,0.0,150.0,30.666666666666668,0.0,1888.0,14930.0,1009.0,15.0,0.0,85540.0,45.0,59826.6,24.0,46.0,3.0,6.0
100.0,27649.0,181.608,0.9847412109375,0.0,0.0,224.0,31.666666666666668,0.0,1845.0,14930.0,1019.0,15.0,0.0,85540.0,54.0,59826.6,24.0,67.0,10.0,7.0
100.0,27649.0,181.608,0.9847412109375,0.0,0.0,332.0,32.666666666666664,0.0,1975.0,14930.0,1009.0,15.0,0.0,85540.0,72.0,59826.6,25.0,91.0,5.0,7.0
100.0,27649.0,181.608,0.9847412109375,0.0,0.0,453.0,33.666666666666664,0.0,1969.0,14930.0,1006.0,15.0,0.0,85540.0,92.0,59826.6,25.0,116.0,7.0,7.0
300.0,27651.0,181.608,0.9847412109375,0.0,0.0,725.0,41.0,190.0,2040.0,14930.0,1009.0,15.0,0.0,85541.0,143.0,59826.799999999996,25.0,161.0,5.0,7.0
400.0,27651.0,181.608,0.9847412109375,0.0,0.0,875.0,45.666666666666664,640.0,2053.0,14930.0,1025.0,15.0,0.0,85541.0,168.0,59826.899999999994,25.0,186.0,15.0,7.0
400.0,27651.0,181.608,0.9847412109375,0.0,0.0,861.0,45.833333333333336,1080.0,2042.5,14930.0,1030.0,15.0,0.0,85541.0,166.0,59826.95,25.0,201.0,10.0,7.0
700.0,27651.0,181.608,0.9847412109375,0.0,0.0,720.0,44.0,1500.0,2042.0,14930.0,1024.0,15.0,0.0,85541.0,141.0,59827.2,25.0,194.0,16.0,8.0
700.0,27651.0,181.608,0.9847412109375,0.0,0.0,794.0,46.0,1920.0,2062.0,14930.0,1008.0,15.0,0.0,85541.0,156.0,59827.2,26.0,216.0,5.0,8.0
1000.0,27651.0,181.608,0.9847412109375,0.0,0.0,1206.0,45.666666666666664,2370.0,2009.0,14930.0,1022.0,15.0,0.0,85542.0,231.0,59827.5,26.0,285.0,11.0,8.0
1000.0,27651.0,181.608,0.9847412109375,2.0,0.0,946.0,43.333333333333336,2750.0,2033.0,14930.0,1015.0,15.0,0.0,85543.0,185.0,59827.5,26.0,256.0,11.0,8.0
1300.0,27651.0,181.608,0.9847412109375,2.0,0.0,947.0,43.0,3070.0,2042.0,14930.0,1017.0,15.0,0.0,85543.0,185.0,59827.8,26.0,264.0,12.0,8.0
1400.0,27651.0,181.608,0.9847412109375,2.0,0.0,1230.0,46.0,3450.0,2010.0,14930.0,1014.0,15.0,0.0,85543.0,238.0,59827.899999999994,26.0,318.0,16.0,8.0
1600.0,27652.0,181.608,0.9847412109375,2.0,0.0,1778.0,50.166666666666664,4025.0,1992.0,14930.0,1045.5,15.0,0.0,85543.0,333.5,59828.1,27.0,446.0,8.0,9.0
1900.0,27652.0,181.608,0.9847412109375,2.0,0.0,2215.0,54.0,4760.0,1943.0,14930.0,1040.0,15.0,0.0,85544.0,411.0,59828.399999999994,27.0,528.0,23.0,9.0
2500.0,27652.0,181.608,0.9847412109375,2.0,0.0,1886.0,51.0,5450.0,1943.0,14930.0,1039.0,15.0,0.0,85545.0,355.0,59829.0,27.0,469.0,9.0,9.0
2800.0,27652.0,181.608,0.9847412109375,4.0,0.0,2369.0,55.0,6120.0,1944.0,14930.0,1045.0,15.0,0.0,85546.0,437.0,59829.3,27.0,577.0,26.0,9.0
3100.0,27652.0,181.608,0.9847412109375,4.0,0.0,2490.0,60.333333333333336,6940.0,1905.0,14930.0,1044.0,15.0,0.0,85546.0,458.0,59829.6,28.0,621.0,13.0,9.0
3600.0,27652.0,181.608,0.9847412109375,4.0,0.0,2662.0,60.333333333333336,7840.0,1882.0,14930.0,1039.0,15.0,0.0,85546.0,489.0,59830.100000000006,28.0,673.0,8.0,9.0
4000.0,27652.0,181.608,0.9847412109375,5.0,0.0,3201.0,65.33333333333333,8720.0,1870.0,14930.0,1053.0,15.0,0.0,85546.0,579.0,59830.5,28.0,853.0,16.0,10.0
4600.0,27652.0,181.608,0.9847412109375,5.0,0.0,2828.666666666667,66.33333333333333,9663.333333333334,1870.6666666666665,14930.0,1045.0,15.0,0.0,85547.33333333333,516.6666666666666,59831.1,28.0,608.0,26.0,10.0
4900.0,27652.0,181.608,0.9847412109375,5.0,0.0,2647.0,62.666666666666664,10630.0,1869.0,14930.0,1060.0,15.0,0.0,85548.0,477.0,59831.399999999994,29.0,725.0,19.0,10.0
5400.0,27652.0,181.608,0.9847412109375,7.0,0.0,1996.5,56.666666666666664,11400.0,1906.5,14930.0,1056.0,15.0,0.0,85548.5,365.5,59831.9,28.0,539.0,27.0,10.0
5800.0,27652.0,181.608,0.9847412109375,7.0,0.0,1936.0,55.666666666666664,12120.0,1928.0,14930.0,1052.0,15.0,0.0,85549.0,356.0,59832.3,29.0,432.0,22.0,10.0
6100.0,27652.0,181.608,0.9847412109375,7.0,0.0,2381.0,60.0,12890.0,1882.0,14930.0,1060.0,15.0,0.0,85549.0,432.0,59832.6,29.0,713.0,15.0,10.0
6200.0,27654.88888888889,121.072,0.656494140625,6.0,0.0,1463.0,41.333333333333336,9940.0,1466.0,5860.0,696.0,6.0,0.0,85549.0,270.0,59832.7,29.0,908.0,25.0,11.0
6700.0,27655.0,181.608,0.9847412109375,8.0,0.0,3078.0,64.66666666666667,14030.0,1887.0,14930.0,1061.0,15.0,0.0,85549.0,548.0,59833.2,29.0,854.0,21.0,11.0
7000.0,27655.0,181.608,0.9847412109375,8.0,0.0,3054.0,67.66666666666667,14900.0,1914.0,14930.0,1053.0,15.0,0.0,85551.0,549.0,59833.5,29.0,891.0,24.0,11.0
7500.0,27656.0,181.608,0.9847412109375,8.5,0.0,2667.0,65.0,15765.0,1908.0,14930.0,1054.5,15.0,0.0,85551.0,481.0,59834.049999999996,29.0,892.0,13.0,11.0
7900.0,27657.0,181.608,0.9847412109375,10.0,0.0,2659.0,64.0,16530.0,1892.0,14930.0,1051.0,15.0,0.0,85552.0,480.0,59834.399999999994,29.0,808.0,26.0,11.0
8300.0,27657.0,181.608,0.9847412109375,10.0,0.0,2211.0,61.333333333333336,17400.0,1895.0,14930.0,1059.0,15.0,0.0,85552.0,399.0,59834.8,29.0,534.0,17.0,11.0
8700.0,27657.0,181.608,0.9847412109375,10.0,0.0,1175.0,53.333333333333336,18130.0,1852.0,14930.0,1049.0,15.0,0.0,85552.0,230.0,59835.2,29.0,369.0,28.0,12.0
9100.0,27657.0,181.608,0.9847412109375,11.0,0.0,3095.0,70.0,19045.0,1847.5,14930.0,1064.0,15.0,0.0,85552.0,550.0,59835.65,29.0,975.0,30.0,12.0
9600.0,27657.0,181.608,0.9847412109375,11.0,0.0,2783.0,62.0,19850.0,1905.0,14930.0,1063.0,15.0,0.0,85554.0,499.0,59836.100000000006,30.0,822.0,24.0,12.0
9900.0,27657.0,181.608,0.9847412109375,11.0,0.0,2511.0,58.333333333333336,20570.0,1900.0,14930.0,1062.0,15.0,0.0,85554.0,448.0,59836.4,29.0,704.0,24.0,12.0
10400.0,27657.166666666664,141.54,0.16412353515625,11.5,144.0,480.5,40.333333333333336,18425.0,1898.0,10395.0,182.5,10.5,0.0,85555.0,86.0,59836.9,30.0,790.0,29.0,12.0
